lightcast_id,lightcast_label,lightcast_description,rank,similarity,esco_code,esco_label,esco_group,esco_level,esco_parent_code,esco_is_digital,esco_description,esco_uri
ESEE5D230452FD81D6BE,Neural Architecture Search (NAS),"Neural Architecture Search (NAS) refers to the process of automating the design of artificial neural networks, aiming to identify optimal network architectures for specific tasks. This skill is used to explore various configurations of layers, connections, and hyperparameters in order to improve performance metrics such as accuracy and efficiency. NAS employs techniques like reinforcement learning and evolutionary algorithms to systematically evaluate and refine different architectures. The approach is beneficial in scenarios where manual architecture design is complex or time-consuming, allowing for the discovery of high-performing models that may not be intuitively designed by humans.",8,0.599987,0613.44,system design,digital_knowledge,4,0613,1,"The process of defining the architecture for different components and modules of a system, as well as the relevant data, for satisfying specific requirements.",http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9
ESEE5D230452FD81D6BE,Neural Architecture Search (NAS),"Neural Architecture Search (NAS) refers to the process of automating the design of artificial neural networks, aiming to identify optimal network architectures for specific tasks. This skill is used to explore various configurations of layers, connections, and hyperparameters in order to improve performance metrics such as accuracy and efficiency. NAS employs techniques like reinforcement learning and evolutionary algorithms to systematically evaluate and refine different architectures. The approach is beneficial in scenarios where manual architecture design is complex or time-consuming, allowing for the discovery of high-performing models that may not be intuitively designed by humans.",9,0.599046,0612.100,ICT network simulation,digital_knowledge,4,0612,1,The methods and tools which enable modelling of the ICT network behaviour by calculating the data exchange among entities or capturing and reproducing characteristics from a functioning network.,http://data.europa.eu/esco/skill/f6424ebb-8401-446b-9f7e-10d7c854da02
ESEE5D230452FD81D6BE,Neural Architecture Search (NAS),"Neural Architecture Search (NAS) refers to the process of automating the design of artificial neural networks, aiming to identify optimal network architectures for specific tasks. This skill is used to explore various configurations of layers, connections, and hyperparameters in order to improve performance metrics such as accuracy and efficiency. NAS employs techniques like reinforcement learning and evolutionary algorithms to systematically evaluate and refine different architectures. The approach is beneficial in scenarios where manual architecture design is complex or time-consuming, allowing for the discovery of high-performing models that may not be intuitively designed by humans.",10,0.595861,0619.5,image recognition,digital_knowledge,4,0619,1,"A process designed to detect and identify a feature or object in an image or video. This process is used in medical imaging, security surveillance or defect detection, among other fields. Key technique for a wide range of applications such as automated driving, image classification, or visual inspection.",http://data.europa.eu/esco/skill/45f1ae17-c20d-40fc-9307-7d33b6ca9213
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",1,0.695095,0619.12.2,deep learning,digital_knowledge,4,0619,0,"The principles, methods and algorithms of deep learning, a subfield of artificial intelligence and machine learning. Common neural networks like perceptrons, feed-forward, backpropagation, and convolutional and recurrent neural networks.",http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",2,0.686379,0619.12.3,artificial neural networks,digital_knowledge,4,0619,1,A network of artificial neurons composed for solving artificial intelligence problems. These computing systems are inspired by the biological neural networks that constitute brains. Understanding of its general model and its elements. Knowledge of its use possibilities for automation.,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",3,0.610251,0715.24.1,computational fluid dynamics,digital_knowledge,5,0715.24,1,"The principles of computer-manipulated fluid mechanics, which determines the behaviour of fluids in motion.",http://data.europa.eu/esco/skill/77592603-505b-4096-97dd-d0def6bd7601
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",4,0.610234,0613.94,hybrid control systems,digital_knowledge,4,0613,1,Control systems containing both subsystems with continuous dynamics as well as subsystems with discrete dynamics.,http://data.europa.eu/esco/skill/a2b566b0-1070-47a4-adc8-88839942ce25
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",5,0.602604,0541.12,mathematical modelling,digital_knowledge,4,0541,0,"The process of establishing a mathematical representation problem, such as equations, of a real-word to provide insights, discover new features about the problematic scenario, better understand the original problem or to make predictions about it.",http://data.europa.eu/esco/skill/0760bfac-9a03-427a-ad84-ccd33a2f2ae8
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",6,0.597961,0588.0,computational mechanics,digital_knowledge,4,0588,1,"The use of modelling and simulation to predict complex physical behaviours in science and engineering. It interacts with other areas in mechanics including solid mechanics and fluid mechanics, but also material science, mathematics and numerical methods.",http://data.europa.eu/esco/skill/bb2a71c4-ff2e-47cf-ab44-684797a1ee5d
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",7,0.584686,0715.4,continuum mechanics,digital_knowledge,4,0715,0,The study of the behaviour of materials disregarding their specific nature. It aims to create mathematical models to predict this behaviour particularly in relation to material deformation and motion.,http://data.europa.eu/esco/skill/e3bcd26a-d16d-4f60-ae65-d41364931551
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",8,0.584522,0619.12.1,machine learning,digital_knowledge,5,0619.12,1,"The principles, methods and algorithms of machine learning, a subfield of artificial intelligence. Common machine learning models such as supervised or unsupervised models, semi- supervised models and reinforcement learning models.",http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",9,0.582087,0714.26,signal processing,digital_knowledge,4,0714,1,"The algorithms, applications and implementations that deal with the processing and transferring of information through analog or digital frequencies.",http://data.europa.eu/esco/skill/cfa2be0d-96d5-4017-a866-962efb9c5070
ESE68937EEAC62AEC32A,Neural Ordinary Differential Equations,"Neural Ordinary Differential Equations refer to a framework that models the dynamics of hidden states in neural networks using continuous-time ordinary differential equations. This approach generalizes traditional neural architectures by defining transformations as solutions to differential equations rather than discrete layers. Neural Ordinary Differential Equations are used to handle variable-length inputs, model complex dynamical systems, and improve memory efficiency in deep learning tasks. They are particularly effective in areas requiring continuous-time modeling, such as physics simulations and time-series analysis.",10,0.573404,0588.2,computational physics,digital_knowledge,4,0588,0,"The interdisciplinary field between physics, applied mathematics and computer science. It refers to the use of physics formulas and numerical algorithms to make computations at a large scale.",http://data.europa.eu/esco/skill/896c43c3-0af9-41e3-867b-56b1ffda0b3e
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",1,0.75537,0688.4,cognitive computing,digital_knowledge,4,0688,1,The interdisciplinary field between cognitive science and computer science that involves simulating human thinking processes through a computerised approach. It makes use of algorithms for data mining and natural language processing to imitate the functioning of the human brain.,http://data.europa.eu/esco/skill/ca71c597-51c2-4ead-a7b0-b108bce89caf
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",2,0.749669,0619.12,principles of artificial intelligence,digital_knowledge,4,0619,1,"The artificial intelligence theories, applied principles, architectures and systems, such as intelligent agents, multi-agent systems, expert systems, rule-based systems, neural networks, ontologies and cognition theories.",http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",3,0.726776,0619.12.3,artificial neural networks,digital_knowledge,4,0619,1,A network of artificial neurons composed for solving artificial intelligence problems. These computing systems are inspired by the biological neural networks that constitute brains. Understanding of its general model and its elements. Knowledge of its use possibilities for automation.,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",4,0.661841,0619.12.2,deep learning,digital_knowledge,4,0619,0,"The principles, methods and algorithms of deep learning, a subfield of artificial intelligence and machine learning. Common neural networks like perceptrons, feed-forward, backpropagation, and convolutional and recurrent neural networks.",http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",5,0.654717,0619.12.1,machine learning,digital_knowledge,5,0619.12,1,"The principles, methods and algorithms of machine learning, a subfield of artificial intelligence. Common machine learning models such as supervised or unsupervised models, semi- supervised models and reinforcement learning models.",http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",6,0.640984,S5.1.0.29,utilise machine learning,s5_skill,4,S5.1.0,1,"Use techniques and algorithms that are able to extract mastery out of data, learn from it and make predictions, to be used for program optimisation, application adaptation, pattern recognition, filtering, search engines and computer vision.",http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",7,0.634742,0688.2,data science,digital_knowledge,4,0688,1,The field of study that deals with big amount of data using AI techniques such as machine learning algorithms to predict patterns and obtain useful information to make business decisions,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",8,0.624305,0231.4,natural language processing,digital_knowledge,4,0231,1,The technologies which enable ICT devices to understand and interact with users through human language.,http://data.europa.eu/esco/skill/fff0e2cd-d0bd-4b02-9daf-158b79d9688a
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",9,0.622173,S5.1.0.22,use logic programming,s5_skill,4,S5.1.0,1,"Utilise specialised ICT tools to create computer code composed of series of sentences in logical form, expressing rules and facts about some problem domain. Use programming languages which support this method such as Prolog, Answer Set Programming and Datalog.",http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424
ES60D8FDE8D1388E5438,Neuro-Symbolic AI,"Neuro-Symbolic AI refers to a hybrid approach that integrates neural networks for learning patterns from data with symbolic reasoning techniques for logical and rule-based problem-solving. This method leverages the strengths of data-driven learning and explicit knowledge representation to address complex tasks requiring both perception and reasoning. It is used in areas like natural language understanding, decision-making, and semantic reasoning, where combining these paradigms improves interpretability and generalization. By uniting statistical and logical methodologies, it enhances the capacity to handle tasks with structured data and abstract relationships.",10,0.612773,0232.6.1,computational linguistics,digital_knowledge,5,0232.6,1,The computer science field that researches the modelling of natural languages into computational and programming languages.,http://data.europa.eu/esco/skill/a056851d-4a8b-4007-b0f6-8224ca1ec1c2
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",1,0.7208,0619.12.3,artificial neural networks,digital_knowledge,4,0619,1,A network of artificial neurons composed for solving artificial intelligence problems. These computing systems are inspired by the biological neural networks that constitute brains. Understanding of its general model and its elements. Knowledge of its use possibilities for automation.,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",2,0.731915,0542.2,statistical analysis system software,digital_knowledge,4,0542,1,"Specific software system (SAS) used for advanced analytics, business intelligence, data management, and predictive analytics.",http://data.europa.eu/esco/skill/ad59afe4-6f8a-4bc4-acfd-0f228277508a
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",3,0.724404,0611.32,trading software,digital_knowledge,4,0611,1,The finance and trading integrated software solutions.,http://data.europa.eu/esco/skill/ba1b0441-a6b8-4e57-8ccc-871012f63e42
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",4,0.697962,0613.152,CAE software,digital_knowledge,4,0613,1,The software to perform computer-aided engineering (CAE) analysis tasks such as Finite Element Analysis and Computional Fluid Dynamics.,http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",5,0.678017,0611.34,core banking software,digital_knowledge,4,0611,1,"The selection of software for core banking activities management (e.g. deposits, payments, loans, bank transactions, customer data) and other functions related to banking.",http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",6,0.670688,0612.87,data visualisation software,digital_knowledge,4,0612,1,"A computer tool or application that creates a graphical and visual representation of data, allowing a better understanding and interpretation of complex data through visual elements such as maps, charts, infographics or graphs.",http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",7,0.661562,0619.12.2,deep learning,digital_knowledge,4,0619,0,"The principles, methods and algorithms of deep learning, a subfield of artificial intelligence and machine learning. Common neural networks like perceptrons, feed-forward, backpropagation, and convolutional and recurrent neural networks.",http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",8,0.658669,0611.17,industrial software,digital_knowledge,4,0611,1,"The selection of software that aids in estimating, managing and scheduling industrial processes such as design, work flow and production improvement.",http://data.europa.eu/esco/skill/41ec47dd-08b3-464a-9c45-c706f3e74467
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",9,0.658209,0611.9,specialised astrology software,digital_knowledge,4,0611,1,The software that is used to gather and interpret data on the relevant positioning of celestial objects in order to deduct their influence on human life.,http://data.europa.eu/esco/skill/c31a222b-de0b-490c-82b8-472167cb0ba5
KS1270L5W1QL9HSS950Z,NeuroSolutions,"NeuroSolutions is a software for neural network development and deployment. It is primarily used in data analysis and prediction, with applications in fields such as finance, engineering, and science. The software is designed to be user-friendly and allows for customizable neural network models to fit specific data sets.",10,0.65215,0413.53,business intelligence,digital_knowledge,4,0413,1,The tools used to transform large amounts of raw data into relevant and helpful business information.,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",1,0.718679,0231.4,natural language processing,digital_knowledge,4,0231,1,The technologies which enable ICT devices to understand and interact with users through human language.,http://data.europa.eu/esco/skill/fff0e2cd-d0bd-4b02-9daf-158b79d9688a
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",2,0.750417,S5.1.0.7,design interaction model,s5_skill,4,S5.1.0,1,"Design and develop an interaction model. Design a multi-turn conversation, use built-in intents and slots, handle unexpected conversational requests or responses, design multi-modal skills using one or more service interfaces (for example, audio, video, and gadgets).",http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",3,0.692618,0232.24,speech recognition,digital_knowledge,4,0232,1,The development in the computing field where voice can be recognised by machines and present the results of the spoken fragment or command.,http://data.europa.eu/esco/skill/2af29864-c941-40a5-ae7b-2b6c4b92c0d7
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",4,0.646291,0688.4,cognitive computing,digital_knowledge,4,0688,1,The interdisciplinary field between cognitive science and computer science that involves simulating human thinking processes through a computerised approach. It makes use of algorithms for data mining and natural language processing to imitate the functioning of the human brain.,http://data.europa.eu/esco/skill/ca71c597-51c2-4ead-a7b0-b108bce89caf
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",5,0.624312,0232.6.1,computational linguistics,digital_knowledge,5,0232.6,1,The computer science field that researches the modelling of natural languages into computational and programming languages.,http://data.europa.eu/esco/skill/a056851d-4a8b-4007-b0f6-8224ca1ec1c2
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",6,0.621695,S5.5.0.8,use computer telephony integration,s5_skill,4,S5.5.0,1,Utilise technology that allows interaction between telephone and computer in order to enable call services directly within a desktop environment.,http://data.europa.eu/esco/skill/2b285a57-4add-453e-af5d-3d986a65c8fe
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",7,0.598999,0612.86,call-centre technologies,digital_knowledge,4,0612,1,The wide range of telecommunications hardware and software such as automated phone systems and communication devices.,http://data.europa.eu/esco/skill/e13b734a-218c-434a-a7cc-febac6d24ef3
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",8,0.598184,0613.146,application usability,digital_knowledge,4,0613,1,"The process through which the learnability, efficiency, usefulness and ease of use of a software application can be defined and measured.",http://data.europa.eu/esco/skill/c4b626c1-e71c-44ec-9f88-042766f37fcc
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",9,0.595723,0613.12,machine translation,digital_knowledge,4,0613,1,The computing field that researches the use of software for translating text or speech from one language to another.,http://data.europa.eu/esco/skill/32a2c63d-2d13-4784-abb8-678ef2cd8a46
ES592872265ADEDC4671,Nuance Mix,"Nuance Mix is a skill that involves proficiency in using the Nuance Mix platform, a comprehensive tool for designing, developing, and deploying conversational AI applications. It requires knowledge of creating custom voice and chatbot interfaces, integrating AI capabilities into existing systems, and utilizing advanced speech recognition and natural language understanding technologies. Mastery of Nuance Mix also involves understanding its analytics capabilities to optimize user interactions and improve overall application performance.",10,0.590764,S5.1.0.39,design component interfaces,s5_skill,4,S5.1.0,1,Use methods and tools to design and program interfaces of software and system components.,http://data.europa.eu/esco/skill/f6868852-9bf6-4899-a5d6-5f9532fb877d
